name= 20150911_001.sig,,,,,name= 20150911_002.sig,,,,,name= 20150911_003.sig,,,,,
instrument= HI: 9122002 (HR-1024i),,,,,instrument= HI: 9122002 (HR-1024i),,,,,instrument= HI: 9122002 (HR-1024i),,,,,
integration= 10.0  4.0  4.0  150.0  40.0  4.0,,,,,integration= 10.0  4.0  4.0  150.0  40.0  4.0,,,,,integration= 10.0  4.0  4.0  100.0  40.0  4.0,,,,,
scan method= Time-based  Time-based,,,,,scan method= Time-based  Time-based,,,,,scan method= Time-based  Time-based,,,,,
scan coadds= 500  740  740  33  116  740,,,,,scan coadds= 500  740  740  33  116  740,,,,,scan coadds= 500  740  740  50  116  740,,,,,
scan time= 5  5,,,,,scan time= 5  5,,,,,scan time= 5  5,,,,,
scan settings= AI  AI,,,,,scan settings= AI  AI,,,,,scan settings= AI  AI,,,,,
external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data mask= 0,,,,,external data mask= 0,,,,,external data mask= 0,,,,,
optic= FIBER1(2)  FIBER1(2),,,,,optic= FIBER1(2)  FIBER1(2),,,,,optic= FIBER1(2)  FIBER1(2),,,,,
temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,
battery= 7.46  7.46,,,,,battery= 7.46  7.44,,,,,battery= 7.46  7.46,,,,,
error= 6  3,,,,,error= 6  3,,,,,error= 6  2,,,,,
units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,
time= 9/11/2015 10:31:56 AM  9/11/2015 10:33:11 AM,,,,,time= 9/11/2015 10:31:56 AM  9/11/2015 10:33:53 AM,,,,,time= 9/11/2015 10:31:56 AM  9/11/2015 10:34:13 AM,,,,,
longitude=                                   ,,,,,longitude=                                   ,,,,,longitude=                                   ,,,,,
latitude=                                   ,,,,,latitude=                                   ,,,,,latitude=                                   ,,,,,
gpstime=                                   ,,,,,gpstime=                                   ,,,,,gpstime=                                   ,,,,,
comm= ,,,,,comm= ,,,,,comm= ,,,,,
memory slot= 48  50,,,,,memory slot= 48  51,,,,,memory slot= 48  52,,,,,
factors= 1.015  1.042  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,factors= 1.015  1.035  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,factors= 1.015  1.038  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,
,,,,,,,,,,,,,,,AVERAGE OF INPUT FILES: 20150911_001.sig:20150911_002.sig:20150911_003.sig
Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Avg Refer,Avg Target,Avg Reflect,,
1120.7,1344872.25,112711.44,8.38,,1120.7,1344872.25,111996.28,8.33,,1120.7,1344872.25,107833.67,8.02,,1120.7,1344872.25,110847.13,8.24,,
1124.5,1340467.50,112100.15,8.36,,1124.5,1340467.50,111494.60,8.32,,1124.5,1340467.50,107301.63,8.00,,1124.5,1340467.50,110298.79,8.23,,
1128.3,1337639.11,111642.09,8.35,,1128.3,1337639.11,111093.61,8.31,,1128.3,1337639.11,106888.64,7.99,,1128.3,1337639.11,109874.78,8.21,,
1132.1,1334359.68,111154.35,8.33,,1132.1,1334359.68,110665.05,8.29,,1132.1,1334359.68,106451.57,7.98,,1132.1,1334359.68,109423.66,8.20,,
1135.9,1331799.70,110683.48,8.31,,1135.9,1331799.70,110260.71,8.28,,1135.9,1331799.70,106015.07,7.96,,1135.9,1331799.70,108986.42,8.18,,
1139.7,1329344.03,110256.00,8.29,,1139.7,1329344.03,109928.23,8.27,,1139.7,1329344.03,105649.45,7.95,,1139.7,1329344.03,108611.23,8.17,,
1143.5,1322880.63,109448.21,8.27,,1143.5,1322880.63,109177.97,8.25,,1143.5,1322880.63,104932.55,7.93,,1143.5,1322880.63,107852.91,8.15,,
1147.3,1314924.50,108578.81,8.26,,1147.3,1314924.50,108407.69,8.24,,1147.3,1314924.50,104138.12,7.92,,1147.3,1314924.50,107041.54,8.14,,
1151.1,1304933.50,107560.05,8.24,,1151.1,1304933.50,107433.30,8.23,,1151.1,1304933.50,103199.85,7.91,,1151.1,1304933.50,106064.40,8.13,,
1154.9,1303135.00,107227.50,8.23,,1154.9,1303135.00,107185.00,8.23,,1154.9,1303135.00,102926.50,7.90,,1154.9,1303135.00,105779.67,8.12,,
1158.7,1306262.50,107214.66,8.21,,1158.7,1306262.50,107223.08,8.21,,1158.7,1306262.50,102941.91,7.88,,1158.7,1306262.50,105793.22,8.10,,
1162.5,1310380.60,107389.70,8.20,,1162.5,1310380.60,107490.26,8.20,,1162.5,1310380.60,103124.28,7.87,,1162.5,1310380.60,106001.41,8.09,,
1166.3,1312802.06,107343.73,8.18,,1166.3,1312802.06,107533.05,8.19,,1166.3,1312802.06,103154.03,7.86,,1166.3,1312802.06,106010.27,8.08,,
1170.1,1315527.36,107318.71,8.16,,1170.1,1315527.36,107551.03,8.18,,1170.1,1315527.36,103160.87,7.84,,1170.1,1315527.36,106010.20,8.06,,
1173.9,1310553.80,106703.90,8.14,,1173.9,1310553.80,107047.98,8.17,,1173.9,1310553.80,102629.68,7.83,,1173.9,1310553.80,105460.52,8.05,,
1177.7,1303106.50,105888.87,8.13,,1177.7,1303106.50,106339.85,8.16,,1177.7,1303106.50,101914.12,7.82,,1177.7,1303106.50,104714.28,8.04,,
1181.5,1298174.35,105258.62,8.11,,1181.5,1298174.35,105814.69,8.15,,1181.5,1298174.35,101373.69,7.81,,1181.5,1298174.35,104149.00,8.02,,
1185.3,1297169.06,104908.50,8.09,,1185.3,1297169.06,105537.34,8.14,,1185.3,1297169.06,101089.46,7.79,,1185.3,1297169.06,103845.10,8.01,,
1189.1,1293375.60,104182.61,8.06,,1189.1,1293375.60,104905.94,8.11,,1189.1,1293375.60,100427.45,7.76,,1189.1,1293375.60,103172.00,7.98,,
1192.9,1294229.36,104182.68,8.05,,1192.9,1294229.36,104990.01,8.11,,1192.9,1294229.36,100458.34,7.76,,1192.9,1294229.36,103210.34,7.97,,
1196.7,1295329.28,104043.24,8.03,,1196.7,1295329.28,104926.88,8.10,,1196.7,1295329.28,100350.07,7.75,,1196.7,1295329.28,103106.73,7.96,,
1200.5,1295197.60,103856.54,8.02,,1200.5,1295197.60,104829.87,8.09,,1200.5,1295197.60,100208.41,7.74,,1200.5,1295197.60,102964.94,7.95,,
1204.3,1288099.85,103009.85,8.00,,1204.3,1288099.85,104080.58,8.08,,1204.3,1288099.85,99452.98,7.72,,1204.3,1288099.85,102181.14,7.93,,
1208.1,1281000.55,102226.27,7.98,,1208.1,1281000.55,103385.77,8.07,,1208.1,1281000.55,98755.04,7.71,,1208.1,1281000.55,101455.69,7.92,,
1211.9,1274769.75,101524.50,7.96,,1211.9,1274769.75,102784.40,8.06,,1211.9,1274769.75,98147.68,7.70,,1211.9,1274769.75,100818.86,7.91,,
1215.7,1269077.63,100779.69,7.94,,1215.7,1269077.63,102161.86,8.05,,1215.7,1269077.63,97497.98,7.68,,1215.7,1269077.63,100146.51,7.89,,
1219.5,1266106.05,100396.34,7.93,,1219.5,1266106.05,101850.60,8.04,,1219.5,1266106.05,97171.36,7.67,,1219.5,1266106.05,99806.10,7.88,,
1223.3,1267400.59,100247.46,7.91,,1223.3,1267400.59,101795.03,8.03,,1223.3,1267400.59,97091.02,7.66,,1223.3,1267400.59,99711.17,7.87,,
1227.1,1271038.43,100188.74,7.88,,1227.1,1271038.43,101856.87,8.01,,1227.1,1271038.43,97069.72,7.64,,1227.1,1271038.43,99705.11,7.84,,
1230.9,1273751.33,100181.81,7.87,,1230.9,1273751.33,101943.77,8.00,,1230.9,1273751.33,97110.09,7.62,,1230.9,1273751.33,99745.22,7.83,,
1234.7,1274261.53,100087.48,7.85,,1234.7,1274261.53,101954.81,8.00,,1234.7,1274261.53,97054.99,7.62,,1234.7,1274261.53,99699.09,7.82,,
1238.4,1273351.20,99797.83,7.84,,1238.4,1273351.20,101754.95,7.99,,1238.4,1273351.20,96816.28,7.60,,1238.4,1273351.20,99456.35,7.81,,
1242.2,1269516.15,99283.84,7.82,,1242.2,1269516.15,101337.78,7.98,,1242.2,1269516.15,96376.60,7.59,,1242.2,1269516.15,98999.41,7.80,,
1246.0,1264969.50,98649.42,7.80,,1246.0,1264969.50,100810.79,7.97,,1246.0,1264969.50,95828.27,7.58,,1246.0,1264969.50,98429.49,7.78,,
1249.8,1261381.83,98181.96,7.78,,1249.8,1261381.83,100413.89,7.96,,1249.8,1261381.83,95409.19,7.56,,1249.8,1261381.83,98001.68,7.77,,
1253.6,1262401.56,98120.75,7.77,,1253.6,1262401.56,100444.09,7.96,,1253.6,1262401.56,95380.59,7.56,,1253.6,1262401.56,97981.81,7.76,,
1257.4,1265040.35,98050.74,7.75,,1257.4,1265040.35,100469.15,7.94,,1257.4,1265040.35,95360.15,7.54,,1257.4,1265040.35,97960.01,7.74,,
1261.2,1266050.25,97937.55,7.74,,1261.2,1266050.25,100417.28,7.93,,1261.2,1266050.25,95264.70,7.52,,1261.2,1266050.25,97873.18,7.73,,
1265.0,1264541.85,97646.12,7.72,,1265.0,1264541.85,100228.70,7.93,,1265.0,1264541.85,95017.42,7.51,,1265.0,1264541.85,97630.75,7.72,,
1268.8,1262999.55,97334.88,7.71,,1268.8,1262999.55,100009.76,7.92,,1268.8,1262999.55,94744.07,7.50,,1268.8,1262999.55,97362.90,7.71,,
1272.5,1261431.15,96976.86,7.69,,1272.5,1261431.15,99716.15,7.91,,1272.5,1261431.15,94456.41,7.49,,1272.5,1261431.15,97049.81,7.69,,
1276.3,1256219.58,96417.59,7.68,,1276.3,1256219.58,99260.62,7.90,,1276.3,1256219.58,93939.24,7.48,,1276.3,1256219.58,96539.15,7.68,,
1280.1,1249554.28,95710.70,7.66,,1280.1,1249554.28,98660.31,7.90,,1280.1,1249554.28,93337.71,7.47,,1280.1,1249554.28,95902.91,7.67,,
1283.9,1238740.63,94659.66,7.64,,1283.9,1238740.63,97685.65,7.89,,1283.9,1238740.63,92362.56,7.46,,1283.9,1238740.63,94902.62,7.66,,
1287.7,1228208.10,93680.63,7.63,,1287.7,1228208.10,96759.23,7.88,,1287.7,1228208.10,91432.29,7.44,,1287.7,1228208.10,93957.38,7.65,,
1291.4,1220310.44,92877.75,7.61,,1291.4,1220310.44,96017.90,7.87,,1291.4,1220310.44,90695.86,7.43,,1291.4,1220310.44,93197.17,7.64,,
1295.2,1215433.30,92382.39,7.60,,1295.2,1215433.30,95582.26,7.86,,1295.2,1215433.30,90231.90,7.42,,1295.2,1215433.30,92732.18,7.63,,
1299.0,1210871.25,91858.95,7.59,,1299.0,1210871.25,95117.03,7.86,,1299.0,1210871.25,89757.20,7.41,,1299.0,1210871.25,92244.39,7.62,,
1302.8,1205068.50,91166.36,7.57,,1302.8,1205068.50,94482.80,7.84,,1302.8,1205068.50,89122.18,7.40,,1302.8,1205068.50,91590.45,7.60,,
1306.6,1199231.55,90547.65,7.55,,1306.6,1199231.55,93934.44,7.83,,1306.6,1199231.55,88567.36,7.39,,1306.6,1199231.55,91016.48,7.59,,
1310.3,1192581.76,89908.50,7.54,,1310.3,1192581.76,93361.80,7.83,,1310.3,1192581.76,87980.92,7.38,,1310.3,1192581.76,90417.07,7.58,,
1314.1,1184234.43,89093.71,7.52,,1314.1,1184234.43,92573.62,7.82,,1314.1,1184234.43,87204.05,7.36,,1314.1,1184234.43,89623.79,7.57,,
1317.9,1175784.68,88325.93,7.51,,1317.9,1175784.68,91866.55,7.81,,1317.9,1175784.68,86503.37,7.36,,1317.9,1175784.68,88898.62,7.56,,
1321.7,1167566.40,87454.08,7.49,,1321.7,1167566.40,91050.48,7.80,,1321.7,1167566.40,85704.48,7.34,,1321.7,1167566.40,88069.68,7.54,,
1325.4,1161733.16,86889.23,7.48,,1325.4,1161733.16,90538.28,7.79,,1325.4,1161733.16,85212.11,7.33,,1325.4,1161733.16,87546.54,7.54,,
1329.2,1163461.69,86877.11,7.47,,1329.2,1163461.69,90559.91,7.78,,1329.2,1163461.69,85201.30,7.32,,1329.2,1163461.69,87546.11,7.52,,
1333.0,1164175.01,86699.93,7.45,,1333.0,1164175.01,90428.68,7.77,,1333.0,1164175.01,85047.12,7.31,,1333.0,1164175.01,87391.91,7.51,,
1336.8,1160683.40,86203.52,7.43,,1336.8,1160683.40,89982.73,7.75,,1336.8,1160683.40,84572.77,7.29,,1336.8,1160683.40,86919.67,7.49,,
1340.5,1149468.93,85237.17,7.42,,1340.5,1149468.93,89046.76,7.75,,1340.5,1149468.93,83696.86,7.28,,1340.5,1149468.93,85993.60,7.48,,
1344.3,1140067.69,84352.28,7.40,,1344.3,1140067.69,88204.59,7.74,,1344.3,1140067.69,82892.38,7.27,,1344.3,1140067.69,85149.75,7.47,,
1348.1,1135729.75,83843.87,7.38,,1348.1,1135729.75,87727.61,7.72,,1348.1,1135729.75,82417.19,7.26,,1348.1,1135729.75,84662.89,7.45,,
1351.8,1132414.74,83478.30,7.37,,1351.8,1132414.74,87383.87,7.72,,1351.8,1132414.74,82077.68,7.25,,1351.8,1132414.74,84313.28,7.45,,
1355.6,1130697.75,83189.93,7.36,,1355.6,1130697.75,87141.60,7.71,,1355.6,1130697.75,81811.28,7.24,,1355.6,1130697.75,84047.60,7.43,,
1359.3,1128743.65,82827.89,7.34,,1359.3,1128743.65,86816.00,7.69,,1359.3,1128743.65,81484.96,7.22,,1359.3,1128743.65,83709.62,7.42,,
1363.1,1130341.00,82776.95,7.32,,1363.1,1130341.00,86828.40,7.68,,1363.1,1130341.00,81476.15,7.21,,1363.1,1130341.00,83693.83,7.40,,
1366.9,1127948.00,82489.61,7.31,,1366.9,1127948.00,86594.91,7.68,,1366.9,1127948.00,81244.56,7.20,,1366.9,1127948.00,83443.03,7.40,,
1370.6,1117487.25,81559.09,7.30,,1370.6,1117487.25,85667.30,7.67,,1370.6,1117487.25,80368.98,7.19,,1370.6,1117487.25,82531.79,7.39,,
1374.4,1108777.39,80769.89,7.28,,1374.4,1108777.39,84887.49,7.66,,1374.4,1108777.39,79606.96,7.18,,1374.4,1108777.39,81754.78,7.37,,
1378.2,1105121.55,80306.13,7.27,,1378.2,1105121.55,84448.48,7.64,,1378.2,1105121.55,79164.11,7.16,,1378.2,1105121.55,81306.24,7.36,,
1381.9,1101748.49,79821.45,7.24,,1381.9,1101748.49,83867.67,7.61,,1381.9,1101748.49,78650.89,7.14,,1381.9,1101748.49,80780.00,7.33,,
1385.7,1094920.76,79112.04,7.23,,1385.7,1094920.76,83056.98,7.59,,1385.7,1094920.76,77932.56,7.12,,1385.7,1094920.76,80033.86,7.31,,
1389.4,1082232.19,78089.78,7.22,,1389.4,1082232.19,82013.06,7.58,,1389.4,1082232.19,76935.88,7.11,,1389.4,1082232.19,79012.91,7.30,,
1393.2,1070950.13,77203.16,7.21,,1393.2,1070950.13,81175.22,7.58,,1393.2,1070950.13,76136.53,7.11,,1393.2,1070950.13,78171.64,7.30,,
1396.9,1061928.25,76469.78,7.20,,1396.9,1061928.25,80572.65,7.59,,1396.9,1061928.25,75525.46,7.11,,1396.9,1061928.25,77522.63,7.30,,
1400.7,1053935.94,75793.28,7.19,,1400.7,1053935.94,79899.61,7.58,,1400.7,1053935.94,74911.51,7.11,,1400.7,1053935.94,76868.13,7.29,,
1404.4,1045179.35,74983.02,7.17,,1404.4,1045179.35,79070.81,7.57,,1404.4,1045179.35,74145.15,7.09,,1404.4,1045179.35,76066.33,7.28,,
1408.2,1037964.38,74342.31,7.16,,1408.2,1037964.38,78388.63,7.55,,1408.2,1037964.38,73509.06,7.08,,1408.2,1037964.38,75413.33,7.27,,
1411.9,1030131.55,73568.33,7.14,,1411.9,1030131.55,77584.67,7.53,,1411.9,1030131.55,72787.55,7.07,,1411.9,1030131.55,74646.85,7.25,,
1415.7,1022306.64,72910.05,7.13,,1415.7,1022306.64,76893.80,7.52,,1415.7,1022306.64,72139.61,7.06,,1415.7,1022306.64,73981.15,7.24,,
1419.4,1017988.00,72496.32,7.12,,1419.4,1017988.00,76484.12,7.51,,1419.4,1017988.00,71761.56,7.05,,1419.4,1017988.00,73580.67,7.23,,
1423.2,1019097.55,72417.68,7.11,,1423.2,1019097.55,76389.83,7.50,,1423.2,1019097.55,71700.05,7.04,,1423.2,1019097.55,73502.52,7.21,,
1426.9,1021193.50,72463.70,7.10,,1426.9,1021193.50,76460.88,7.49,,1426.9,1021193.50,71754.63,7.03,,1426.9,1021193.50,73559.74,7.20,,
1430.7,1018721.25,72141.53,7.08,,1430.7,1018721.25,76169.10,7.48,,1430.7,1018721.25,71456.78,7.01,,1430.7,1018721.25,73255.80,7.19,,
1434.4,1014826.90,71684.38,7.06,,1434.4,1014826.90,75728.08,7.46,,1434.4,1014826.90,71046.55,7.00,,1434.4,1014826.90,72819.67,7.18,,
1438.2,1013053.21,71479.17,7.06,,1438.2,1013053.21,75542.73,7.46,,1438.2,1013053.21,70831.71,6.99,,1438.2,1013053.21,72617.87,7.17,,
1441.9,1014356.20,71404.86,7.04,,1441.9,1014356.20,75508.02,7.44,,1441.9,1014356.20,70787.24,6.98,,1441.9,1014356.20,72566.71,7.15,,
1445.7,1014066.00,71260.97,7.03,,1445.7,1014066.00,75412.15,7.44,,1445.7,1014066.00,70642.19,6.97,,1445.7,1014066.00,72438.44,7.14,,
1449.4,1011136.43,70897.19,7.01,,1449.4,1011136.43,75105.13,7.43,,1449.4,1011136.43,70329.49,6.96,,1449.4,1011136.43,72110.60,7.13,,
1453.1,1005157.13,70352.42,7.00,,1453.1,1005157.13,74581.34,7.42,,1453.1,1005157.13,69803.06,6.94,,1453.1,1005157.13,71578.94,7.12,,
1456.9,1000826.60,69942.35,6.99,,1456.9,1000826.60,74215.26,7.42,,1456.9,1000826.60,69415.24,6.94,,1456.9,1000826.60,71190.95,7.11,,
1460.6,998062.88,69560.46,6.97,,1460.6,998062.88,73871.85,7.40,,1460.6,998062.88,69064.89,6.92,,1460.6,998062.88,70832.40,7.10,,
1464.3,994748.21,69249.43,6.96,,1464.3,994748.21,73613.64,7.40,,1464.3,994748.21,68790.32,6.92,,1464.3,994748.21,70551.13,7.09,,
1468.1,991672.81,68875.21,6.95,,1468.1,991672.81,73306.38,7.39,,1468.1,991672.81,68453.45,6.90,,1468.1,991672.81,70211.68,7.08,,
1471.8,986093.40,68407.98,6.94,,1471.8,986093.40,72874.79,7.39,,1471.8,986093.40,68026.02,6.90,,1471.8,986093.40,69769.60,7.08,,
1475.5,977952.56,67686.08,6.92,,1475.5,977952.56,72198.48,7.38,,1475.5,977952.56,67357.71,6.89,,1475.5,977952.56,69080.76,7.06,,
1479.3,973169.44,67287.41,6.91,,1479.3,973169.44,71848.72,7.38,,1479.3,973169.44,66997.63,6.88,,1479.3,973169.44,68711.25,7.06,,
1483.0,982006.59,67691.08,6.89,,1483.0,982006.59,72348.95,7.37,,1483.0,982006.59,67408.79,6.86,,1483.0,982006.59,69149.61,7.04,,
1486.7,988689.49,68024.82,6.88,,1486.7,988689.49,72797.55,7.36,,1486.7,988689.49,67786.73,6.86,,1486.7,988689.49,69536.37,7.03,,
1490.4,986546.45,67707.20,6.86,,1490.4,986546.45,72523.26,7.35,,1490.4,986546.45,67488.77,6.84,,1490.4,986546.45,69239.74,7.02,,
1494.2,973184.90,66706.67,6.85,,1494.2,973184.90,71544.02,7.35,,1494.2,973184.90,66537.31,6.84,,1494.2,973184.90,68262.67,7.01,,
1497.9,962387.25,65827.65,6.84,,1497.9,962387.25,70689.38,7.35,,1497.9,962387.25,65705.18,6.83,,1497.9,962387.25,67407.40,7.00,,
1501.6,959310.63,65488.22,6.83,,1501.6,959310.63,70410.96,7.34,,1501.6,959310.63,65412.23,6.82,,1501.6,959310.63,67103.80,7.00,,
1505.3,965940.48,65828.20,6.81,,1505.3,965940.48,70837.11,7.33,,1505.3,965940.48,65739.84,6.81,,1505.3,965940.48,67468.38,6.98,,
1509.1,971558.55,66076.83,6.80,,1509.1,971558.55,71174.57,7.33,,1509.1,971558.55,66004.88,6.79,,1509.1,971558.55,67752.09,6.97,,
1512.8,967669.33,65719.22,6.79,,1512.8,967669.33,70882.01,7.33,,1512.8,967669.33,65670.10,6.79,,1512.8,967669.33,67423.78,6.97,,
1516.5,957500.94,64902.03,6.78,,1516.5,957500.94,70086.63,7.32,,1516.5,957500.94,64891.22,6.78,,1516.5,957500.94,66626.63,6.96,,
1520.2,949532.33,64232.44,6.76,,1520.2,949532.33,69445.96,7.31,,1520.2,949532.33,64259.12,6.77,,1520.2,949532.33,65979.17,6.95,,
1523.9,944424.88,63771.37,6.75,,1523.9,944424.88,69014.02,7.31,,1523.9,944424.88,63819.42,6.76,,1523.9,944424.88,65534.94,6.94,,
1527.6,939733.20,63364.44,6.74,,1527.6,939733.20,68640.36,7.30,,1527.6,939733.20,63433.86,6.75,,1527.6,939733.20,65146.22,6.93,,
1531.3,935182.56,62868.06,6.72,,1531.3,935182.56,68167.02,7.29,,1531.3,935182.56,62948.59,6.73,,1531.3,935182.56,64661.22,6.91,,
1535.1,930573.75,62543.50,6.72,,1535.1,930573.75,67875.50,7.29,,1535.1,930573.75,62651.00,6.73,,1535.1,930573.75,64356.67,6.92,,
1538.8,926038.14,62076.73,6.70,,1538.8,926038.14,67446.54,7.28,,1538.8,926038.14,62210.58,6.72,,1538.8,926038.14,63911.28,6.90,,
1542.5,922243.50,61724.33,6.69,,1542.5,922243.50,67132.25,7.28,,1542.5,922243.50,61890.64,6.71,,1542.5,922243.50,63582.41,6.89,,
1546.2,918864.80,61372.00,6.68,,1546.2,918864.80,66823.12,7.27,,1546.2,918864.80,61564.96,6.70,,1546.2,918864.80,63253.36,6.88,,
1549.9,915487.05,61021.75,6.67,,1549.9,915487.05,66506.31,7.26,,1549.9,915487.05,61220.11,6.69,,1549.9,915487.05,62916.06,6.87,,
1553.6,912762.00,60750.00,6.66,,1553.6,912762.00,66295.80,7.26,,1553.6,912762.00,60993.00,6.68,,1553.6,912762.00,62679.60,6.87,,
1557.3,909637.40,60408.06,6.64,,1557.3,909637.40,65991.18,7.25,,1557.3,909637.40,60683.97,6.67,,1557.3,909637.40,62361.07,6.86,,
1561.0,907021.58,60146.37,6.63,,1561.0,907021.58,65764.08,7.25,,1561.0,907021.58,60439.19,6.66,,1561.0,907021.58,62116.55,6.85,,
1564.7,904300.96,59875.20,6.62,,1564.7,904300.96,65547.82,7.25,,1564.7,904300.96,60201.52,6.66,,1564.7,904300.96,61874.85,6.84,,
1568.4,901967.20,59575.46,6.61,,1568.4,901967.20,65284.04,7.24,,1568.4,901967.20,59904.49,6.64,,1568.4,901967.20,61588.00,6.83,,
1572.1,898981.20,59302.31,6.60,,1572.1,898981.20,65063.33,7.24,,1572.1,898981.20,59663.74,6.64,,1572.1,898981.20,61343.13,6.82,,
1575.8,896043.60,59006.41,6.59,,1575.8,896043.60,64815.73,7.23,,1575.8,896043.60,59391.50,6.63,,1575.8,896043.60,61071.21,6.82,,
1579.4,893457.89,58739.31,6.57,,1579.4,893457.89,64581.56,7.23,,1579.4,893457.89,59145.10,6.62,,1579.4,893457.89,60821.99,6.81,,
1583.1,890131.90,58430.91,6.56,,1583.1,890131.90,64310.19,7.22,,1583.1,890131.90,58854.04,6.61,,1583.1,890131.90,60531.71,6.80,,
1586.8,886965.30,58091.28,6.55,,1586.8,886965.30,64005.50,7.22,,1586.8,886965.30,58549.66,6.60,,1586.8,886965.30,60215.48,6.79,,
1590.5,883449.90,57819.84,6.54,,1590.5,883449.90,63782.05,7.22,,1590.5,883449.90,58284.57,6.60,,1590.5,883449.90,59962.15,6.79,,
1594.2,879790.00,57430.11,6.53,,1594.2,879790.00,63427.64,7.21,,1594.2,879790.00,57923.29,6.58,,1594.2,879790.00,59593.68,6.77,,
1597.9,876058.88,57099.60,6.52,,1597.9,876058.88,63158.40,7.21,,1597.9,876058.88,57615.98,6.58,,1597.9,876058.88,59291.33,6.77,,
1601.6,872131.66,56802.21,6.51,,1601.6,872131.66,62904.07,7.21,,1601.6,872131.66,57311.18,6.57,,1601.6,872131.66,59005.82,6.77,,
1605.2,868315.50,56440.80,6.50,,1605.2,868315.50,62595.00,7.21,,1605.2,868315.50,56984.85,6.56,,1605.2,868315.50,58673.55,6.76,,
1608.9,863983.75,56073.43,6.49,,1608.9,863983.75,62259.91,7.21,,1608.9,863983.75,56633.69,6.55,,1608.9,863983.75,58322.34,6.75,,
1612.6,859006.50,55671.30,6.48,,1612.6,859006.50,61898.48,7.21,,1612.6,859006.50,56246.03,6.55,,1612.6,859006.50,57938.60,6.74,,
1616.3,853862.08,55218.49,6.47,,1616.3,853862.08,61457.19,7.20,,1616.3,853862.08,55800.37,6.54,,1616.3,853862.08,57492.02,6.73,,
1620.0,848866.85,54852.27,6.46,,1620.0,848866.85,61110.94,7.20,,1620.0,848866.85,55442.60,6.53,,1620.0,848866.85,57135.27,6.73,,
1623.6,844162.88,54441.51,6.45,,1623.6,844162.88,60740.78,7.20,,1623.6,844162.88,55050.13,6.52,,1623.6,844162.88,56744.14,6.72,,
1627.3,839600.58,54064.12,6.44,,1627.3,839600.58,60374.46,7.19,,1627.3,839600.58,54683.50,6.51,,1627.3,839600.58,56374.03,6.71,,
1631.0,834664.54,53695.29,6.43,,1631.0,834664.54,60016.74,7.19,,1631.0,834664.54,54317.58,6.51,,1631.0,834664.54,56009.87,6.71,,
1634.6,829336.00,53269.85,6.42,,1634.6,829336.00,59596.04,7.19,,1634.6,829336.00,53900.60,6.50,,1634.6,829336.00,55588.83,6.70,,
1638.3,824235.75,52837.72,6.41,,1638.3,824235.75,59159.16,7.18,,1638.3,824235.75,53496.86,6.49,,1638.3,824235.75,55164.58,6.69,,
1642.0,819241.81,52449.18,6.40,,1642.0,819241.81,58766.61,7.17,,1642.0,819241.81,53106.85,6.48,,1642.0,819241.81,54774.21,6.69,,
1645.6,814531.90,52074.75,6.39,,1645.6,814531.90,58412.90,7.17,,1645.6,814531.90,52762.71,6.48,,1645.6,814531.90,54416.79,6.68,,
1649.3,809600.00,51667.20,6.38,,1649.3,809600.00,57996.80,7.16,,1649.3,809600.00,52358.40,6.47,,1649.3,809600.00,54007.47,6.67,,
1652.9,804981.79,51303.35,6.37,,1652.9,804981.79,57610.87,7.16,,1652.9,804981.79,52004.90,6.46,,1652.9,804981.79,53639.71,6.66,,
1656.6,800378.70,50894.28,6.36,,1656.6,800378.70,57165.28,7.14,,1656.6,800378.70,51581.69,6.44,,1656.6,800378.70,53213.75,6.65,,
